ano,semana,tipo_dx,n,region,fecha
2014,30,C,45,Tumbes,2014-07-28
2014,31,C,64,Tumbes,2014-08-04
2014,32,C,51,Tumbes,2014-08-11
2014,33,C,59,Tumbes,2014-08-18
2014,34,C,73,Tumbes,2014-08-25
2014,35,C,42,Tumbes,2014-09-01
2014,36,C,68,Tumbes,2014-09-08
2014,37,C,53,Tumbes,2014-09-15
2014,38,C,30,Tumbes,2014-09-22
2014,39,C,34,Tumbes,2014-09-29
2014,40,C,26,Tumbes,2014-10-06
2014,41,C,21,Tumbes,2014-10-13
2014,42,C,30,Tumbes,2014-10-20
2014,43,C,39,Tumbes,2014-10-27
2014,44,C,40,Tumbes,2014-11-03
2014,45,C,27,Tumbes,2014-11-10
2014,46,C,38,Tumbes,2014-11-17
2014,47,C,40,Tumbes,2014-11-24
2014,48,C,33,Tumbes,2014-12-01
2014,49,C,43,Tumbes,2014-12-08
2014,50,C,38,Tumbes,2014-12-15
2014,51,C,34,Tumbes,2014-12-22
2014,52,C,41,Tumbes,2014-12-29
2014,53,C,43,Tumbes,NA
2015,1,C,60,Tumbes,2015-01-05
2015,2,C,66,Tumbes,2015-01-12
2015,3,C,79,Tumbes,2015-01-19
2015,3,P,2,Tumbes,2015-01-19
2015,4,C,82,Tumbes,2015-01-26
2015,5,C,102,Tumbes,2015-02-02
2015,5,P,1,Tumbes,2015-02-02
2015,6,C,87,Tumbes,2015-02-09
2015,7,C,153,Tumbes,2015-02-16
2015,7,P,1,Tumbes,2015-02-16
2015,8,C,174,Tumbes,2015-02-23
2015,9,C,244,Tumbes,2015-03-02
2015,9,P,1,Tumbes,2015-03-02
2015,10,C,243,Tumbes,2015-03-09
2015,10,P,1,Tumbes,2015-03-09
2015,11,C,252,Tumbes,2015-03-16
2015,12,C,257,Tumbes,2015-03-23
2015,12,P,3,Tumbes,2015-03-23
2015,13,C,196,Tumbes,2015-03-30
2015,14,C,245,Tumbes,2015-04-06
2015,14,P,3,Tumbes,2015-04-06
2015,15,C,265,Tumbes,2015-04-13
2015,16,C,357,Tumbes,2015-04-20
2015,16,P,2,Tumbes,2015-04-20
2015,17,C,358,Tumbes,2015-04-27
2015,17,P,4,Tumbes,2015-04-27
2015,18,C,430,Tumbes,2015-05-04
2015,18,P,1,Tumbes,2015-05-04
2015,19,C,479,Tumbes,2015-05-11
2015,19,P,3,Tumbes,2015-05-11
2015,20,C,374,Tumbes,2015-05-18
2015,20,P,3,Tumbes,2015-05-18
2015,21,C,335,Tumbes,2015-05-25
2015,21,P,2,Tumbes,2015-05-25
2015,22,C,319,Tumbes,2015-06-01
2015,22,P,2,Tumbes,2015-06-01
2015,23,C,375,Tumbes,2015-06-08
2015,23,P,2,Tumbes,2015-06-08
2015,24,C,319,Tumbes,2015-06-15
2015,24,P,2,Tumbes,2015-06-15
2015,25,C,250,Tumbes,2015-06-22
2015,25,P,3,Tumbes,2015-06-22
2015,26,C,194,Tumbes,2015-06-29
2015,27,C,152,Tumbes,2015-07-06
2015,27,P,1,Tumbes,2015-07-06
2015,28,C,133,Tumbes,2015-07-13
2015,28,P,1,Tumbes,2015-07-13
2015,29,C,97,Tumbes,2015-07-20
2015,30,C,78,Tumbes,2015-07-27
2015,31,C,86,Tumbes,2015-08-03
2015,32,C,50,Tumbes,2015-08-10
2015,32,P,2,Tumbes,2015-08-10
2015,33,C,50,Tumbes,2015-08-17
2015,34,C,39,Tumbes,2015-08-24
2015,35,C,61,Tumbes,2015-08-31
2015,35,P,2,Tumbes,2015-08-31
2015,36,C,50,Tumbes,2015-09-07
2015,37,C,35,Tumbes,2015-09-14
2015,38,C,29,Tumbes,2015-09-21
2015,39,C,39,Tumbes,2015-09-28
2015,40,C,34,Tumbes,2015-10-05
2015,40,P,1,Tumbes,2015-10-05
2015,41,C,28,Tumbes,2015-10-12
2015,41,P,1,Tumbes,2015-10-12
2015,42,C,19,Tumbes,2015-10-19
2015,43,C,11,Tumbes,2015-10-26
2015,44,C,8,Tumbes,2015-11-02
2015,44,P,1,Tumbes,2015-11-02
2015,45,C,8,Tumbes,2015-11-09
2015,46,C,6,Tumbes,2015-11-16
2015,46,P,1,Tumbes,2015-11-16
2015,47,C,7,Tumbes,2015-11-23
2015,48,C,9,Tumbes,2015-11-30
2015,49,C,27,Tumbes,2015-12-07
2015,50,C,13,Tumbes,2015-12-14
2015,50,P,1,Tumbes,2015-12-14
2015,51,C,4,Tumbes,2015-12-21
2015,52,C,1,Tumbes,2015-12-28
2015,52,P,2,Tumbes,2015-12-28
2016,1,C,1,Tumbes,2016-01-04
2016,2,C,1,Tumbes,2016-01-11
2016,3,C,6,Tumbes,2016-01-18
2016,4,C,6,Tumbes,2016-01-25
2016,5,C,10,Tumbes,2016-02-01
2016,6,C,18,Tumbes,2016-02-08
2016,6,P,2,Tumbes,2016-02-08
2016,7,C,11,Tumbes,2016-02-15
2016,8,C,2,Tumbes,2016-02-22
2016,9,C,9,Tumbes,2016-02-29
2016,10,C,14,Tumbes,2016-03-07
2016,10,P,1,Tumbes,2016-03-07
2016,11,C,16,Tumbes,2016-03-14
2016,11,P,1,Tumbes,2016-03-14
2016,12,C,6,Tumbes,2016-03-21
2016,13,C,17,Tumbes,2016-03-28
2016,13,P,1,Tumbes,2016-03-28
2016,14,C,48,Tumbes,2016-04-04
2016,14,P,1,Tumbes,2016-04-04
2016,15,C,56,Tumbes,2016-04-11
2016,16,C,41,Tumbes,2016-04-18
2016,16,P,1,Tumbes,2016-04-18
2016,17,C,38,Tumbes,2016-04-25
2016,18,C,26,Tumbes,2016-05-02
2016,19,C,44,Tumbes,2016-05-09
2016,20,C,59,Tumbes,2016-05-16
2016,21,C,46,Tumbes,2016-05-23
2016,21,P,1,Tumbes,2016-05-23
2016,22,C,71,Tumbes,2016-05-30
2016,23,C,49,Tumbes,2016-06-06
2016,24,C,46,Tumbes,2016-06-13
2016,25,C,34,Tumbes,2016-06-20
2016,26,C,21,Tumbes,2016-06-27
2016,27,C,39,Tumbes,2016-07-04
2016,28,C,24,Tumbes,2016-07-11
2016,29,C,31,Tumbes,2016-07-18
2016,30,C,24,Tumbes,2016-07-25
2016,31,C,29,Tumbes,2016-08-01
2016,31,P,1,Tumbes,2016-08-01
2016,32,C,21,Tumbes,2016-08-08
2016,33,C,21,Tumbes,2016-08-15
2016,34,C,13,Tumbes,2016-08-22
2016,35,C,11,Tumbes,2016-08-29
2016,36,C,21,Tumbes,2016-09-05
2016,37,C,25,Tumbes,2016-09-12
2016,38,C,25,Tumbes,2016-09-19
2016,39,C,25,Tumbes,2016-09-26
2016,40,C,15,Tumbes,2016-10-03
2016,40,P,1,Tumbes,2016-10-03
2016,41,C,7,Tumbes,2016-10-10
2016,41,P,1,Tumbes,2016-10-10
2016,42,C,19,Tumbes,2016-10-17
2016,43,C,8,Tumbes,2016-10-24
2016,44,C,8,Tumbes,2016-10-31
2016,45,C,3,Tumbes,2016-11-07
2016,46,C,6,Tumbes,2016-11-14
2016,47,C,1,Tumbes,2016-11-21
2016,48,C,3,Tumbes,2016-11-28
2016,49,C,2,Tumbes,2016-12-05
2016,50,C,1,Tumbes,2016-12-12
2017,1,P,3,Tumbes,2017-01-02
2017,2,C,1,Tumbes,2017-01-09
2017,2,P,4,Tumbes,2017-01-09
2017,3,C,2,Tumbes,2017-01-16
2017,3,P,8,Tumbes,2017-01-16
2017,4,C,8,Tumbes,2017-01-23
2017,4,P,16,Tumbes,2017-01-23
2017,5,C,4,Tumbes,2017-01-30
2017,5,P,11,Tumbes,2017-01-30
2017,6,C,9,Tumbes,2017-02-06
2017,6,P,13,Tumbes,2017-02-06
2017,7,C,5,Tumbes,2017-02-13
2017,7,P,23,Tumbes,2017-02-13
2017,8,C,3,Tumbes,2017-02-20
2017,8,P,11,Tumbes,2017-02-20
2017,9,C,17,Tumbes,2017-02-27
2017,9,P,4,Tumbes,2017-02-27
2017,10,C,7,Tumbes,2017-03-06
2017,10,P,2,Tumbes,2017-03-06
2017,11,C,12,Tumbes,2017-03-13
2017,11,P,12,Tumbes,2017-03-13
2017,12,C,36,Tumbes,2017-03-20
2017,12,P,34,Tumbes,2017-03-20
2017,13,C,82,Tumbes,2017-03-27
2017,13,P,61,Tumbes,2017-03-27
2017,14,C,180,Tumbes,2017-04-03
2017,14,P,106,Tumbes,2017-04-03
2017,15,C,149,Tumbes,2017-04-10
2017,15,P,103,Tumbes,2017-04-10
2017,16,C,167,Tumbes,2017-04-17
2017,16,P,130,Tumbes,2017-04-17
2017,17,C,129,Tumbes,2017-04-24
2017,17,P,167,Tumbes,2017-04-24
2017,18,C,132,Tumbes,2017-05-01
2017,18,P,128,Tumbes,2017-05-01
2017,19,C,108,Tumbes,2017-05-08
2017,19,P,94,Tumbes,2017-05-08
2017,20,C,90,Tumbes,2017-05-15
2017,20,P,180,Tumbes,2017-05-15
2017,21,C,81,Tumbes,2017-05-22
2017,21,P,172,Tumbes,2017-05-22
2017,22,C,114,Tumbes,2017-05-29
2017,22,P,100,Tumbes,2017-05-29
2017,23,C,117,Tumbes,2017-06-05
2017,23,P,113,Tumbes,2017-06-05
2017,24,C,87,Tumbes,2017-06-12
2017,24,P,61,Tumbes,2017-06-12
2017,25,C,75,Tumbes,2017-06-19
2017,25,P,74,Tumbes,2017-06-19
2017,26,C,40,Tumbes,2017-06-26
2017,26,P,61,Tumbes,2017-06-26
2017,27,C,41,Tumbes,2017-07-03
2017,27,P,70,Tumbes,2017-07-03
2017,28,C,20,Tumbes,2017-07-10
2017,28,P,49,Tumbes,2017-07-10
2017,29,C,12,Tumbes,2017-07-17
2017,29,P,35,Tumbes,2017-07-17
2017,30,C,17,Tumbes,2017-07-24
2017,30,P,24,Tumbes,2017-07-24
2017,31,C,23,Tumbes,2017-07-31
2017,31,P,33,Tumbes,2017-07-31
2017,32,C,15,Tumbes,2017-08-07
2017,32,P,19,Tumbes,2017-08-07
2017,33,C,4,Tumbes,2017-08-14
2017,33,P,29,Tumbes,2017-08-14
2017,34,C,5,Tumbes,2017-08-21
2017,34,P,21,Tumbes,2017-08-21
2017,35,C,9,Tumbes,2017-08-28
2017,35,P,25,Tumbes,2017-08-28
2017,36,C,8,Tumbes,2017-09-04
2017,36,P,20,Tumbes,2017-09-04
2017,37,C,1,Tumbes,2017-09-11
2017,37,P,27,Tumbes,2017-09-11
2017,38,C,9,Tumbes,2017-09-18
2017,38,P,29,Tumbes,2017-09-18
2017,39,C,4,Tumbes,2017-09-25
2017,39,P,32,Tumbes,2017-09-25
2017,40,C,2,Tumbes,2017-10-02
2017,40,P,33,Tumbes,2017-10-02
2017,41,C,3,Tumbes,2017-10-09
2017,41,P,29,Tumbes,2017-10-09
2017,42,C,3,Tumbes,2017-10-16
2017,42,P,38,Tumbes,2017-10-16
2017,43,C,1,Tumbes,2017-10-23
2017,43,P,23,Tumbes,2017-10-23
2017,44,P,27,Tumbes,2017-10-30
2017,45,P,29,Tumbes,2017-11-06
2017,46,C,1,Tumbes,2017-11-13
2017,46,P,17,Tumbes,2017-11-13
2017,47,C,1,Tumbes,2017-11-20
2017,47,P,8,Tumbes,2017-11-20
2017,48,C,1,Tumbes,2017-11-27
2017,49,C,2,Tumbes,2017-12-04
2018,1,C,4,Tumbes,2018-01-08
2018,2,C,2,Tumbes,2018-01-15
2018,3,C,1,Tumbes,2018-01-22
2018,4,C,7,Tumbes,2018-01-29
2018,5,C,5,Tumbes,2018-02-05
2018,6,C,8,Tumbes,2018-02-12
2018,7,C,1,Tumbes,2018-02-19
2018,8,C,3,Tumbes,2018-02-26
2018,10,C,1,Tumbes,2018-03-12
2018,12,C,1,Tumbes,2018-03-26
2018,15,C,1,Tumbes,2018-04-16
2018,22,C,1,Tumbes,2018-06-04
2018,24,C,1,Tumbes,2018-06-18
2018,25,C,4,Tumbes,2018-06-25
2018,28,C,2,Tumbes,2018-07-16
2018,29,C,1,Tumbes,2018-07-23
2018,30,C,2,Tumbes,2018-07-30
2018,31,C,4,Tumbes,2018-08-06
2018,32,C,1,Tumbes,2018-08-13
2018,33,C,5,Tumbes,2018-08-20
2018,34,C,2,Tumbes,2018-08-27
2018,35,C,4,Tumbes,2018-09-03
2018,41,C,2,Tumbes,2018-10-15
2018,47,C,1,Tumbes,2018-11-26
2019,1,C,1,Tumbes,2019-01-07
2019,9,C,1,Tumbes,2019-03-04
2019,10,C,4,Tumbes,2019-03-11
2019,11,C,3,Tumbes,2019-03-18
2019,13,C,1,Tumbes,2019-04-01
2019,15,C,3,Tumbes,2019-04-15
2019,16,C,3,Tumbes,2019-04-22
2019,17,C,4,Tumbes,2019-04-29
2019,18,C,4,Tumbes,2019-05-06
2019,19,C,3,Tumbes,2019-05-13
2019,20,C,14,Tumbes,2019-05-20
2019,21,C,21,Tumbes,2019-05-27
2019,22,C,15,Tumbes,2019-06-03
2019,23,C,32,Tumbes,2019-06-10
2019,24,C,29,Tumbes,2019-06-17
2019,25,C,12,Tumbes,2019-06-24
2019,26,C,15,Tumbes,2019-07-01
2019,27,C,19,Tumbes,2019-07-08
2019,28,C,15,Tumbes,2019-07-15
2019,29,C,13,Tumbes,2019-07-22
2019,30,C,15,Tumbes,2019-07-29
2019,31,C,16,Tumbes,2019-08-05
2019,32,C,19,Tumbes,2019-08-12
2019,33,C,26,Tumbes,2019-08-19
2019,34,C,24,Tumbes,2019-08-26
2019,35,C,23,Tumbes,2019-09-02
2019,36,C,26,Tumbes,2019-09-09
2019,37,C,16,Tumbes,2019-09-16
2019,38,C,11,Tumbes,2019-09-23
2019,39,C,15,Tumbes,2019-09-30
2019,40,C,15,Tumbes,2019-10-07
2019,41,C,9,Tumbes,2019-10-14
2019,41,P,1,Tumbes,2019-10-14
2019,42,C,10,Tumbes,2019-10-21
2019,42,P,1,Tumbes,2019-10-21
2019,43,C,2,Tumbes,2019-10-28
2019,44,C,8,Tumbes,2019-11-04
2019,45,C,8,Tumbes,2019-11-11
2019,46,C,6,Tumbes,2019-11-18
2019,47,C,7,Tumbes,2019-11-25
2019,48,C,3,Tumbes,2019-12-02
2019,48,P,1,Tumbes,2019-12-02
2019,49,C,6,Tumbes,2019-12-09
2019,50,C,14,Tumbes,2019-12-16
2019,51,C,8,Tumbes,2019-12-23
2019,52,C,6,Tumbes,2019-12-30
2020,1,C,3,Tumbes,2020-01-06
2020,1,P,14,Tumbes,2020-01-06
2020,2,C,15,Tumbes,2020-01-13
2020,2,P,19,Tumbes,2020-01-13
2020,3,C,19,Tumbes,2020-01-20
2020,3,P,27,Tumbes,2020-01-20
2020,4,C,37,Tumbes,2020-01-27
2020,4,P,22,Tumbes,2020-01-27
2020,5,C,33,Tumbes,2020-02-03
2020,5,P,26,Tumbes,2020-02-03
2020,6,C,36,Tumbes,2020-02-10
2020,6,P,27,Tumbes,2020-02-10
2020,7,C,17,Tumbes,2020-02-17
2020,7,P,23,Tumbes,2020-02-17
2020,8,C,24,Tumbes,2020-02-24
2020,8,P,37,Tumbes,2020-02-24
2020,9,C,17,Tumbes,2020-03-02
2020,9,P,38,Tumbes,2020-03-02
2020,10,C,45,Tumbes,2020-03-09
2020,10,P,57,Tumbes,2020-03-09
2020,11,C,21,Tumbes,2020-03-16
2020,11,P,73,Tumbes,2020-03-16
2020,12,C,8,Tumbes,2020-03-23
2020,12,P,68,Tumbes,2020-03-23
2020,13,C,22,Tumbes,2020-03-30
2020,13,P,71,Tumbes,2020-03-30
2020,14,C,46,Tumbes,2020-04-06
2020,14,P,70,Tumbes,2020-04-06
2020,15,C,35,Tumbes,2020-04-13
2020,15,P,81,Tumbes,2020-04-13
2020,16,C,15,Tumbes,2020-04-20
2020,16,P,172,Tumbes,2020-04-20
2020,17,C,29,Tumbes,2020-04-27
2020,17,P,153,Tumbes,2020-04-27
2020,18,C,19,Tumbes,2020-05-04
2020,18,P,123,Tumbes,2020-05-04
2020,19,C,10,Tumbes,2020-05-11
2020,19,P,141,Tumbes,2020-05-11
2020,20,C,9,Tumbes,2020-05-18
2020,20,P,106,Tumbes,2020-05-18
2020,21,C,5,Tumbes,2020-05-25
2020,21,P,112,Tumbes,2020-05-25
2020,22,C,1,Tumbes,2020-06-01
2020,22,P,77,Tumbes,2020-06-01
2020,23,C,3,Tumbes,2020-06-08
2020,23,P,65,Tumbes,2020-06-08
2020,24,C,6,Tumbes,2020-06-15
2020,24,P,66,Tumbes,2020-06-15
2020,25,C,15,Tumbes,2020-06-22
2020,25,P,48,Tumbes,2020-06-22
2020,26,C,10,Tumbes,2020-06-29
2020,26,P,37,Tumbes,2020-06-29
2020,27,C,15,Tumbes,2020-07-06
2020,27,P,22,Tumbes,2020-07-06
2020,28,C,13,Tumbes,2020-07-13
2020,28,P,20,Tumbes,2020-07-13
2020,29,C,2,Tumbes,2020-07-20
2020,29,P,16,Tumbes,2020-07-20
2020,30,C,4,Tumbes,2020-07-27
2020,30,P,6,Tumbes,2020-07-27
2020,31,C,5,Tumbes,2020-08-03
2020,31,P,8,Tumbes,2020-08-03
2020,32,C,3,Tumbes,2020-08-10
2020,32,P,11,Tumbes,2020-08-10
2020,33,C,9,Tumbes,2020-08-17
2020,33,P,10,Tumbes,2020-08-17
2020,34,C,5,Tumbes,2020-08-24
2020,34,P,1,Tumbes,2020-08-24
2020,35,C,5,Tumbes,2020-08-31
2020,35,P,10,Tumbes,2020-08-31
2020,36,C,10,Tumbes,2020-09-07
2020,36,P,23,Tumbes,2020-09-07
2020,37,C,4,Tumbes,2020-09-14
2020,37,P,14,Tumbes,2020-09-14
2020,38,C,6,Tumbes,2020-09-21
2020,38,P,21,Tumbes,2020-09-21
2020,39,C,9,Tumbes,2020-09-28
2020,39,P,19,Tumbes,2020-09-28
2020,40,C,9,Tumbes,2020-10-05
2020,40,P,20,Tumbes,2020-10-05
2020,41,C,5,Tumbes,2020-10-12
2020,41,P,34,Tumbes,2020-10-12
2020,42,C,7,Tumbes,2020-10-19
2020,42,P,34,Tumbes,2020-10-19
2020,43,C,4,Tumbes,2020-10-26
2020,43,P,44,Tumbes,2020-10-26
2020,44,C,6,Tumbes,2020-11-02
2020,44,P,33,Tumbes,2020-11-02
2020,45,C,14,Tumbes,2020-11-09
2020,45,P,39,Tumbes,2020-11-09
2020,46,C,10,Tumbes,2020-11-16
2020,46,P,28,Tumbes,2020-11-16
2020,47,C,13,Tumbes,2020-11-23
2020,47,P,31,Tumbes,2020-11-23
2020,48,C,28,Tumbes,2020-11-30
2020,48,P,37,Tumbes,2020-11-30
2020,49,C,8,Tumbes,2020-12-07
2020,49,P,34,Tumbes,2020-12-07
2020,50,C,13,Tumbes,2020-12-14
2020,50,P,36,Tumbes,2020-12-14
2020,51,C,10,Tumbes,2020-12-21
2020,51,P,23,Tumbes,2020-12-21
2020,52,C,14,Tumbes,2020-12-28
2020,52,P,12,Tumbes,2020-12-28
2020,53,C,9,Tumbes,NA
2020,53,P,14,Tumbes,NA
2021,1,C,22,Tumbes,2021-01-04
2021,1,P,4,Tumbes,2021-01-04
2021,2,C,32,Tumbes,2021-01-11
2021,2,P,3,Tumbes,2021-01-11
2021,3,C,31,Tumbes,2021-01-18
2021,3,P,1,Tumbes,2021-01-18
2021,4,C,22,Tumbes,2021-01-25
2021,5,C,16,Tumbes,2021-02-01
2021,5,P,4,Tumbes,2021-02-01
2021,6,C,23,Tumbes,2021-02-08
2021,6,P,3,Tumbes,2021-02-08
2021,7,C,35,Tumbes,2021-02-15
2021,7,P,1,Tumbes,2021-02-15
2021,8,C,49,Tumbes,2021-02-22
2021,8,P,5,Tumbes,2021-02-22
2021,9,C,42,Tumbes,2021-03-01
2021,9,P,2,Tumbes,2021-03-01
2021,10,C,51,Tumbes,2021-03-08
2021,10,P,12,Tumbes,2021-03-08
2021,11,C,63,Tumbes,2021-03-15
2021,11,P,6,Tumbes,2021-03-15
2021,12,C,87,Tumbes,2021-03-22
2021,12,P,16,Tumbes,2021-03-22
2021,13,C,74,Tumbes,2021-03-29
2021,13,P,19,Tumbes,2021-03-29
2021,14,C,85,Tumbes,2021-04-05
2021,14,P,3,Tumbes,2021-04-05
2021,15,C,56,Tumbes,2021-04-12
2021,15,P,3,Tumbes,2021-04-12
2021,16,C,46,Tumbes,2021-04-19
2021,16,P,3,Tumbes,2021-04-19
2021,17,C,37,Tumbes,2021-04-26
2021,17,P,7,Tumbes,2021-04-26
2021,18,C,26,Tumbes,2021-05-03
2021,18,P,7,Tumbes,2021-05-03
2021,19,C,39,Tumbes,2021-05-10
2021,19,P,2,Tumbes,2021-05-10
2021,20,C,34,Tumbes,2021-05-17
2021,20,P,5,Tumbes,2021-05-17
2021,21,C,31,Tumbes,2021-05-24
2021,21,P,2,Tumbes,2021-05-24
2021,22,C,25,Tumbes,2021-05-31
2021,22,P,7,Tumbes,2021-05-31
2021,23,C,22,Tumbes,2021-06-07
2021,23,P,11,Tumbes,2021-06-07
2021,24,C,21,Tumbes,2021-06-14
2021,24,P,3,Tumbes,2021-06-14
2021,25,C,16,Tumbes,2021-06-21
2021,25,P,7,Tumbes,2021-06-21
2021,26,C,12,Tumbes,2021-06-28
2021,26,P,2,Tumbes,2021-06-28
2021,27,C,11,Tumbes,2021-07-05
2021,27,P,3,Tumbes,2021-07-05
2021,28,C,9,Tumbes,2021-07-12
2021,28,P,5,Tumbes,2021-07-12
2021,29,C,12,Tumbes,2021-07-19
2021,29,P,6,Tumbes,2021-07-19
2021,30,C,11,Tumbes,2021-07-26
2021,30,P,6,Tumbes,2021-07-26
2021,31,C,6,Tumbes,2021-08-02
2021,31,P,5,Tumbes,2021-08-02
2021,32,C,9,Tumbes,2021-08-09
2021,32,P,14,Tumbes,2021-08-09
2021,33,C,16,Tumbes,2021-08-16
2021,33,P,7,Tumbes,2021-08-16
2021,34,C,11,Tumbes,2021-08-23
2021,34,P,11,Tumbes,2021-08-23
2021,35,C,4,Tumbes,2021-08-30
2021,35,P,6,Tumbes,2021-08-30
2021,36,C,12,Tumbes,2021-09-06
2021,36,P,4,Tumbes,2021-09-06
2021,37,C,4,Tumbes,2021-09-13
2021,37,P,3,Tumbes,2021-09-13
2021,38,C,12,Tumbes,2021-09-20
2021,38,P,15,Tumbes,2021-09-20
2021,39,C,7,Tumbes,2021-09-27
2021,39,P,2,Tumbes,2021-09-27
2021,40,C,1,Tumbes,2021-10-04
2021,40,P,3,Tumbes,2021-10-04
2021,41,C,6,Tumbes,2021-10-11
2021,41,P,1,Tumbes,2021-10-11
2021,42,C,4,Tumbes,2021-10-18
2021,42,P,2,Tumbes,2021-10-18
2021,43,C,3,Tumbes,2021-10-25
2021,43,P,2,Tumbes,2021-10-25
2021,44,C,2,Tumbes,2021-11-01
2021,44,P,4,Tumbes,2021-11-01
2021,45,C,11,Tumbes,2021-11-08
2021,45,P,9,Tumbes,2021-11-08
2021,46,C,4,Tumbes,2021-11-15
2021,46,P,5,Tumbes,2021-11-15
2021,47,C,2,Tumbes,2021-11-22
2021,48,C,4,Tumbes,2021-11-29
2021,48,P,3,Tumbes,2021-11-29
2021,49,C,2,Tumbes,2021-12-06
2021,49,P,1,Tumbes,2021-12-06
2021,50,C,5,Tumbes,2021-12-13
2021,50,P,5,Tumbes,2021-12-13
2021,51,C,3,Tumbes,2021-12-20
2021,51,P,4,Tumbes,2021-12-20
2021,52,C,3,Tumbes,2021-12-27
2021,52,P,20,Tumbes,2021-12-27
2022,1,C,26,Tumbes,2022-01-03
2022,2,C,15,Tumbes,2022-01-10
2022,3,C,8,Tumbes,2022-01-17
2022,4,C,7,Tumbes,2022-01-24
2022,5,C,8,Tumbes,2022-01-31
2022,6,C,11,Tumbes,2022-02-07
2022,7,C,18,Tumbes,2022-02-14
2022,8,C,13,Tumbes,2022-02-21
2022,9,C,31,Tumbes,2022-02-28
2022,10,C,42,Tumbes,2022-03-07
2022,11,C,54,Tumbes,2022-03-14
2022,12,C,43,Tumbes,2022-03-21
2022,13,C,72,Tumbes,2022-03-28
2022,14,C,43,Tumbes,2022-04-04
2022,15,C,36,Tumbes,2022-04-11
2022,16,C,31,Tumbes,2022-04-18
2022,17,C,16,Tumbes,2022-04-25
2022,18,C,16,Tumbes,2022-05-02
2022,19,C,21,Tumbes,2022-05-09
2022,20,C,25,Tumbes,2022-05-16
2022,21,C,29,Tumbes,2022-05-23
2022,22,C,24,Tumbes,2022-05-30
2022,23,C,13,Tumbes,2022-06-06
2022,24,C,15,Tumbes,2022-06-13
2022,25,C,7,Tumbes,2022-06-20
2022,26,C,4,Tumbes,2022-06-27
2022,27,C,5,Tumbes,2022-07-04
2022,28,C,6,Tumbes,2022-07-11
2022,29,C,4,Tumbes,2022-07-18
2022,30,C,4,Tumbes,2022-07-25
2022,31,C,1,Tumbes,2022-08-01
2022,32,C,3,Tumbes,2022-08-08
2022,33,C,7,Tumbes,2022-08-15
2022,34,C,2,Tumbes,2022-08-22
2022,35,C,9,Tumbes,2022-08-29
2022,36,C,3,Tumbes,2022-09-05
2022,37,C,10,Tumbes,2022-09-12
2022,38,C,4,Tumbes,2022-09-19
2022,39,C,4,Tumbes,2022-09-26
2022,40,C,7,Tumbes,2022-10-03
2022,41,C,7,Tumbes,2022-10-10
2022,42,C,1,Tumbes,2022-10-17
2022,43,C,7,Tumbes,2022-10-24
2022,44,C,5,Tumbes,2022-10-31
2022,45,C,1,Tumbes,2022-11-07
2022,46,C,2,Tumbes,2022-11-14
2022,50,C,1,Tumbes,2022-12-12
2022,51,C,1,Tumbes,2022-12-19
2022,52,C,1,Tumbes,2022-12-26
2023,1,C,8,Tumbes,2023-01-02
2023,2,C,5,Tumbes,2023-01-09
2023,3,C,7,Tumbes,2023-01-16
2023,4,C,11,Tumbes,2023-01-23
2023,5,C,7,Tumbes,2023-01-30
2023,6,C,4,Tumbes,2023-02-06
2023,7,C,16,Tumbes,2023-02-13
2023,8,C,21,Tumbes,2023-02-20
2023,9,C,25,Tumbes,2023-02-27
2023,10,C,34,Tumbes,2023-03-06
2023,11,C,60,Tumbes,2023-03-13
2023,12,C,105,Tumbes,2023-03-20
2023,13,C,90,Tumbes,2023-03-27
2023,14,C,83,Tumbes,2023-04-03
2023,15,C,107,Tumbes,2023-04-10
2023,16,C,146,Tumbes,2023-04-17
2023,17,C,126,Tumbes,2023-04-24
2023,17,P,1,Tumbes,2023-04-24
2023,18,C,139,Tumbes,2023-05-01
2023,19,C,188,Tumbes,2023-05-08
2023,20,C,325,Tumbes,2023-05-15
2023,20,P,1,Tumbes,2023-05-15
2023,21,C,366,Tumbes,2023-05-22
2023,22,C,473,Tumbes,2023-05-29
2023,23,C,555,Tumbes,2023-06-05
2023,24,C,388,Tumbes,2023-06-12
2023,25,C,548,Tumbes,2023-06-19
2023,26,C,510,Tumbes,2023-06-26
2023,27,C,601,Tumbes,2023-07-03
2023,28,C,578,Tumbes,2023-07-10
2023,29,C,580,Tumbes,2023-07-17
2023,30,C,482,Tumbes,2023-07-24
2023,31,C,630,Tumbes,2023-07-31
2023,32,C,770,Tumbes,2023-08-07
2023,33,C,747,Tumbes,2023-08-14
2023,33,P,1,Tumbes,2023-08-14
2023,34,C,732,Tumbes,2023-08-21
2023,35,C,686,Tumbes,2023-08-28
2023,36,C,536,Tumbes,2023-09-04
2023,37,C,466,Tumbes,2023-09-11
2023,38,C,362,Tumbes,2023-09-18
2023,39,C,256,Tumbes,2023-09-25
2023,40,C,209,Tumbes,2023-10-02
2023,41,C,171,Tumbes,2023-10-09
2023,42,C,151,Tumbes,2023-10-16
2023,43,C,95,Tumbes,2023-10-23
2023,44,C,55,Tumbes,2023-10-30
2023,45,C,92,Tumbes,2023-11-06
2023,46,C,65,Tumbes,2023-11-13
2023,47,C,71,Tumbes,2023-11-20
2023,47,P,1,Tumbes,2023-11-20
2023,48,C,60,Tumbes,2023-11-27
