geo_id,geo_idx,geo_tipo,geo_region,geo_provincia,geo_nombre,siaf_id,siaf_tipo,siaf_nombre,siaf_nombre_largo
100323,100323,D,Huánuco,Dos de Mayo,Yanas,300911,D,MD Yanas,"MD Yanas, Dos de Mayo, Huánuco"
100400,100400,P,Huánuco,Huacaybamba,Huacaybamba,300912,P,MP Huacaybamba,"MP Huacaybamba, Huánuco"
100401,100401,D,Huánuco,Huacaybamba,Huacaybamba,,,,
100402,100402,D,Huánuco,Huacaybamba,Canchabamba,300913,D,MD Canchabamba,"MD Canchabamba, Huacaybamba, Huánuco"
100403,100403,D,Huánuco,Huacaybamba,Cochabamba,300914,D,MD Cochabamba,"MD Cochabamba, Huacaybamba, Huánuco"
100404,100404,D,Huánuco,Huacaybamba,Pinra,300915,D,MD Pinra,"MD Pinra, Huacaybamba, Huánuco"
100500,100500,P,Huánuco,Huamalíes,Huamalíes,300916,P,MP Huamalíes,"MP Huamalíes, Huánuco"
100501,100501,D,Huánuco,Huamalíes,Llata,,,,
100502,100502,D,Huánuco,Huamalíes,Arancay,300917,D,MD Arancay,"MD Arancay, Huamalíes, Huánuco"
100503,100503,D,Huánuco,Huamalíes,Chavín de Pariarca,300918,D,MD Chavín de Pariarca,"MD Chavín de Pariarca, Huamalíes, Huánuco"
100504,100504,D,Huánuco,Huamalíes,Jacas Grande,300919,D,MD Jacas Grande,"MD Jacas Grande, Huamalíes, Huánuco"
100505,100505,D,Huánuco,Huamalíes,Jircan,300920,D,MD Jircan,"MD Jircan, Huamalíes, Huánuco"
100506,100506,D,Huánuco,Huamalíes,Miraflores,300921,D,MD Miraflores,"MD Miraflores, Huamalíes, Huánuco"
100507,100507,D,Huánuco,Huamalíes,Monzón,300922,D,MD Monzón,"MD Monzón, Huamalíes, Huánuco"
100508,100508,D,Huánuco,Huamalíes,Punchao,300923,D,MD Punchao,"MD Punchao, Huamalíes, Huánuco"
100509,100509,D,Huánuco,Huamalíes,Puños,300924,D,MD Puños,"MD Puños, Huamalíes, Huánuco"
100510,100510,D,Huánuco,Huamalíes,Singa,300925,D,MD Singa,"MD Singa, Huamalíes, Huánuco"
100511,100511,D,Huánuco,Huamalíes,Tantamayo,300926,D,MD Tantamayo,"MD Tantamayo, Huamalíes, Huánuco"
100600,100600,P,Huánuco,Leoncio Prado,Leoncio Prado,300927,P,MP Leoncio Prado,"MP Leoncio Prado, Huánuco"
100601,100601,D,Huánuco,Leoncio Prado,Rupa-Rupa,,,,
100602,100602,D,Huánuco,Leoncio Prado,Daniel Alomía Robles,300928,D,MD Daniel Alomía Robles,"MD Daniel Alomía Robles, Leoncio Prado, Huánuco"
100603,100603,D,Huánuco,Leoncio Prado,Hermílio Valdizan,300929,D,MD Hermílio Valdizan,"MD Hermílio Valdizan, Leoncio Prado, Huánuco"
100604,100604,D,Huánuco,Leoncio Prado,José Crespo y Castillo,300930,D,MD José Crespo y Castillo,"MD José Crespo y Castillo, Leoncio Prado, Huánuco"
100605,100605,D,Huánuco,Leoncio Prado,Luyando,300931,D,MD Luyando,"MD Luyando, Leoncio Prado, Huánuco"
100606,100606,D,Huánuco,Leoncio Prado,Mariano Damaso Beraun,300932,D,MD Mariano Damaso Beraun,"MD Mariano Damaso Beraun, Leoncio Prado, Huánuco"
100607,100607,D,Huánuco,Leoncio Prado,Pucayacu,301879,D,MD Pucayacu,"MD Pucayacu, Leoncio Prado, Huánuco"
100608,100608,D,Huánuco,Leoncio Prado,Castillo Grande,301870,D,MD Castillo Grande,"MD Castillo Grande, Leoncio Prado, Huánuco"
100609,100609,D,Huánuco,Leoncio Prado,Pueblo Nuevo,301881,D,MD Pueblo Nuevo,"MD Pueblo Nuevo, Leoncio Prado, Huánuco"
100610,100610,D,Huánuco,Leoncio Prado,Santo Domingo de Anda,301885,D,MD Santo Domingo de Anda,"MD Santo Domingo de Anda, Leoncio Prado, Huánuco"
100700,100700,P,Huánuco,Marañón,Marañón,300934,P,MP Marañón,"MP Marañón, Huánuco"
100701,100701,D,Huánuco,Marañón,Huacrachuco,,,,
100702,100702,D,Huánuco,Marañón,Cholon,300935,D,MD Cholon,"MD Cholon, Marañón, Huánuco"
100703,100703,D,Huánuco,Marañón,San Buenaventura,300936,D,MD San Buenaventura,"MD San Buenaventura, Marañón, Huánuco"
100704,100704,D,Huánuco,Marañón,La Morada,301872,D,MD La Morada,"MD La Morada, Marañón, Huánuco"
100705,100705,D,Huánuco,Marañón,Santa Rosa de Alto Yanajanca,301873,D,MD Santa Rosa de Alto Yanajanca,"MD Santa Rosa de Alto Yanajanca, Marañón, Huánuco"
100800,100800,P,Huánuco,Pachitea,Pachitea,300937,P,MP Pachitea,"MP Pachitea, Huánuco"
100801,100801,D,Huánuco,Pachitea,Panao,,,,
100802,100802,D,Huánuco,Pachitea,Chaglla,300938,D,MD Chaglla,"MD Chaglla, Pachitea, Huánuco"
100803,100803,D,Huánuco,Pachitea,Molino,300939,D,MD Molino,"MD Molino, Pachitea, Huánuco"
100804,100804,D,Huánuco,Pachitea,Umari,300940,D,MD Umari,"MD Umari, Pachitea, Huánuco"
100900,100900,P,Huánuco,Puerto Inca,Puerto Inca,300941,P,MP Puerto Inca,"MP Puerto Inca, Huánuco"
100901,100901,D,Huánuco,Puerto Inca,Puerto Inca,,,,
100902,100902,D,Huánuco,Puerto Inca,Codo del Pozuzo,300942,D,MD Codo del Pozuzo,"MD Codo del Pozuzo, Puerto Inca, Huánuco"
100903,100903,D,Huánuco,Puerto Inca,Honoria,300943,D,MD Honoria,"MD Honoria, Puerto Inca, Huánuco"
100904,100904,D,Huánuco,Puerto Inca,Tournavista,300944,D,MD Tournavista,"MD Tournavista, Puerto Inca, Huánuco"
100905,100905,D,Huánuco,Puerto Inca,Yuyapichis,300945,D,MD Yuyapichis,"MD Yuyapichis, Puerto Inca, Huánuco"
101000,101000,P,Huánuco,Lauricocha,Lauricocha,300946,P,MP Lauricocha,"MP Lauricocha, Huánuco"
101001,101001,D,Huánuco,Lauricocha,Jesús,,,,
101002,101002,D,Huánuco,Lauricocha,Baños,300947,D,MD Baños,"MD Baños, Lauricocha, Huánuco"
101003,101003,D,Huánuco,Lauricocha,Jivia,300948,D,MD Jivia,"MD Jivia, Lauricocha, Huánuco"
101004,101004,D,Huánuco,Lauricocha,Queropalca,300949,D,MD Queropalca,"MD Queropalca, Lauricocha, Huánuco"
101005,101005,D,Huánuco,Lauricocha,Rondos,300950,D,MD Rondos,"MD Rondos, Lauricocha, Huánuco"
101006,101006,D,Huánuco,Lauricocha,San Francisco de Asís,300951,D,MD San Francisco de Asís,"MD San Francisco de Asís, Lauricocha, Huánuco"
101007,101007,D,Huánuco,Lauricocha,San Miguel de Cauri,300952,D,MD San Miguel de Cauri,"MD San Miguel de Cauri, Lauricocha, Huánuco"
101100,101100,P,Huánuco,Yarowilca,Yarowilca,300953,P,MP Yarowilca,"MP Yarowilca, Huánuco"
101101,101101,D,Huánuco,Yarowilca,Chavinillo,,,,
101102,101102,D,Huánuco,Yarowilca,Cahuac,300954,D,MD Cahuac,"MD Cahuac, Yarowilca, Huánuco"
101103,101103,D,Huánuco,Yarowilca,Chacabamba,300955,D,MD Chacabamba,"MD Chacabamba, Yarowilca, Huánuco"
101104,101104,D,Huánuco,Yarowilca,Aparicio Pomares,300956,D,MD Aparicio Pomares,"MD Aparicio Pomares, Yarowilca, Huánuco"
101105,101105,D,Huánuco,Yarowilca,Jacas Chico,300957,D,MD Jacas Chico,"MD Jacas Chico, Yarowilca, Huánuco"
101106,101106,D,Huánuco,Yarowilca,Obas,300958,D,MD Obas,"MD Obas, Yarowilca, Huánuco"
101107,101107,D,Huánuco,Yarowilca,Pampamarca,300959,D,MD Pampamarca,"MD Pampamarca, Yarowilca, Huánuco"
101108,101108,D,Huánuco,Yarowilca,Choras,301839,D,MD Choras,"MD Choras, Yarowilca, Huánuco"
110000,110000,R,Ica,,Ica,449,R,GR Ica,GR Ica
110100,110100,P,Ica,Ica,Ica,300960,P,MP Ica,"MP Ica, Ica"
110101,110101,D,Ica,Ica,Ica,,,,
110102,110102,D,Ica,Ica,La Tinguiña,300961,D,MD La Tinguiña,"MD La Tinguiña, Ica, Ica"
110103,110103,D,Ica,Ica,Los Aquijes,300962,D,MD Los Aquijes,"MD Los Aquijes, Ica, Ica"
110104,110104,D,Ica,Ica,Ocucaje,300963,D,MD Ocucaje,"MD Ocucaje, Ica, Ica"
110105,110105,D,Ica,Ica,Pachacutec,300964,D,MD Pachacutec,"MD Pachacutec, Ica, Ica"
110106,110106,D,Ica,Ica,Parcona,300965,D,MD Parcona,"MD Parcona, Ica, Ica"
110107,110107,D,Ica,Ica,Pueblo Nuevo,300966,D,MD Pueblo Nuevo,"MD Pueblo Nuevo, Ica, Ica"
110108,110108,D,Ica,Ica,Salas,300967,D,MD Salas,"MD Salas, Ica, Ica"
110109,110109,D,Ica,Ica,San José de Los Molinos,300968,D,MD San José de Los Molinos,"MD San José de Los Molinos, Ica, Ica"
110110,110110,D,Ica,Ica,San Juan Bautista,300969,D,MD San Juan Bautista,"MD San Juan Bautista, Ica, Ica"
110111,110111,D,Ica,Ica,Santiago,300970,D,MD Santiago,"MD Santiago, Ica, Ica"
110112,110112,D,Ica,Ica,Subtanjalla,300971,D,MD Subtanjalla,"MD Subtanjalla, Ica, Ica"
110113,110113,D,Ica,Ica,Tate,300972,D,MD Tate,"MD Tate, Ica, Ica"
110114,110114,D,Ica,Ica,Yauca del Rosario,300973,D,MD Yauca del Rosario,"MD Yauca del Rosario, Ica, Ica"
110200,110200,P,Ica,Chincha,Chincha,300974,P,MP Chincha,"MP Chincha, Ica"
110201,110201,D,Ica,Chincha,Chincha Alta,,,,
110202,110202,D,Ica,Chincha,Alto Laran,300975,D,MD Alto Laran,"MD Alto Laran, Chincha, Ica"
110203,110203,D,Ica,Chincha,Chavin,300976,D,MD Chavin,"MD Chavin, Chincha, Ica"
110204,110204,D,Ica,Chincha,Chincha Baja,300977,D,MD Chincha Baja,"MD Chincha Baja, Chincha, Ica"
110205,110205,D,Ica,Chincha,El Carmen,300978,D,MD El Carmen,"MD El Carmen, Chincha, Ica"
110206,110206,D,Ica,Chincha,Grocio Prado,300979,D,MD Grocio Prado,"MD Grocio Prado, Chincha, Ica"
110207,110207,D,Ica,Chincha,Pueblo Nuevo,300980,D,MD Pueblo Nuevo,"MD Pueblo Nuevo, Chincha, Ica"
110208,110208,D,Ica,Chincha,San Juan de Yanac,300981,D,MD San Juan de Yanac,"MD San Juan de Yanac, Chincha, Ica"
110209,110209,D,Ica,Chincha,San Pedro de Huacarpana,300982,D,MD San Pedro de Huacarpana,"MD San Pedro de Huacarpana, Chincha, Ica"
110210,110210,D,Ica,Chincha,Sunampe,300983,D,MD Sunampe,"MD Sunampe, Chincha, Ica"
110211,110211,D,Ica,Chincha,Tambo de Mora,300984,D,MD Tambo de Mora,"MD Tambo de Mora, Chincha, Ica"
110300,110300,P,Ica,Nazca,Nazca,300985,P,MP Nazca,"MP Nazca, Ica"
110301,110301,D,Ica,Nazca,Nasca,,,,
110302,110302,D,Ica,Nazca,Changuillo,300986,D,MD Changuillo,"MD Changuillo, Nazca, Ica"
110303,110303,D,Ica,Nazca,El Ingenio,300987,D,MD El Ingenio,"MD El Ingenio, Nazca, Ica"
110304,110304,D,Ica,Nazca,Marcona,300988,D,MD Marcona,"MD Marcona, Nazca, Ica"
110305,110305,D,Ica,Nazca,Vista Alegre,300989,D,MD Vista Alegre,"MD Vista Alegre, Nazca, Ica"
110400,110400,P,Ica,Palpa,Palpa,300990,P,MP Palpa,"MP Palpa, Ica"
110401,110401,D,Ica,Palpa,Palpa,,,,
110402,110402,D,Ica,Palpa,Llipata,300991,D,MD Llipata,"MD Llipata, Palpa, Ica"
110403,110403,D,Ica,Palpa,Río Grande,300992,D,MD Río Grande,"MD Río Grande, Palpa, Ica"
110404,110404,D,Ica,Palpa,Santa Cruz,300993,D,MD Santa Cruz,"MD Santa Cruz, Palpa, Ica"
110405,110405,D,Ica,Palpa,Tibillo,300994,D,MD Tibillo,"MD Tibillo, Palpa, Ica"
110500,110500,P,Ica,Pisco,Pisco,300995,P,MP Pisco,"MP Pisco, Ica"
110501,110501,D,Ica,Pisco,Pisco,,,,
110502,110502,D,Ica,Pisco,Huancano,300996,D,MD Huancano,"MD Huancano, Pisco, Ica"
110503,110503,D,Ica,Pisco,Humay,300997,D,MD Humay,"MD Humay, Pisco, Ica"
110504,110504,D,Ica,Pisco,Independencia,300998,D,MD Independencia,"MD Independencia, Pisco, Ica"
110505,110505,D,Ica,Pisco,Paracas,300999,D,MD Paracas,"MD Paracas, Pisco, Ica"
110506,110506,D,Ica,Pisco,San Andrés,301000,D,MD San Andrés,"MD San Andrés, Pisco, Ica"
110507,110507,D,Ica,Pisco,San Clemente,301001,D,MD San Clemente,"MD San Clemente, Pisco, Ica"
110508,110508,D,Ica,Pisco,Tupac Amaru Inca,301002,D,MD Tupac Amaru Inca,"MD Tupac Amaru Inca, Pisco, Ica"
120000,120000,R,Junín,,Junín,450,R,GR Junín,GR Junín
120100,120100,P,Junín,Huancayo,Huancayo,301003,P,MP Huancayo,"MP Huancayo, Junín"
120101,120101,D,Junín,Huancayo,Huancayo,,,,
120104,120104,D,Junín,Huancayo,Carhuacallanga,301004,D,MD Carhuacallanga,"MD Carhuacallanga, Huancayo, Junín"
120105,120105,D,Junín,Huancayo,Chacapampa,301005,D,MD Chacapampa,"MD Chacapampa, Huancayo, Junín"
120106,120106,D,Junín,Huancayo,Chicche,301006,D,MD Chicche,"MD Chicche, Huancayo, Junín"
120107,120107,D,Junín,Huancayo,Chilca,301007,D,MD Chilca,"MD Chilca, Huancayo, Junín"
120108,120108,D,Junín,Huancayo,Chongos Alto,301008,D,MD Chongos Alto,"MD Chongos Alto, Huancayo, Junín"
120111,120111,D,Junín,Huancayo,Chupuro,301009,D,MD Chupuro,"MD Chupuro, Huancayo, Junín"
120112,120112,D,Junín,Huancayo,Colca,301010,D,MD Colca,"MD Colca, Huancayo, Junín"
120113,120113,D,Junín,Huancayo,Cullhuas,301011,D,MD Cullhuas,"MD Cullhuas, Huancayo, Junín"
120114,120114,D,Junín,Huancayo,El Tambo,301012,D,MD El Tambo,"MD El Tambo, Huancayo, Junín"
120116,120116,D,Junín,Huancayo,Huacrapuquio,301013,D,MD Huacrapuquio,"MD Huacrapuquio, Huancayo, Junín"
120117,120117,D,Junín,Huancayo,Hualhuas,301014,D,MD Hualhuas,"MD Hualhuas, Huancayo, Junín"
120119,120119,D,Junín,Huancayo,Huancan,301015,D,MD Huancan,"MD Huancan, Huancayo, Junín"
120120,120120,D,Junín,Huancayo,Huasicancha,301016,D,MD Huasicancha,"MD Huasicancha, Huancayo, Junín"
120121,120121,D,Junín,Huancayo,Huayucachi,301017,D,MD Huayucachi,"MD Huayucachi, Huancayo, Junín"
120122,120122,D,Junín,Huancayo,Ingenio,301018,D,MD Ingenio,"MD Ingenio, Huancayo, Junín"
120124,120124,D,Junín,Huancayo,Pariahuanca,301019,D,MD Pariahuanca,"MD Pariahuanca, Huancayo, Junín"
120125,120125,D,Junín,Huancayo,Pilcomayo,301020,D,MD Pilcomayo,"MD Pilcomayo, Huancayo, Junín"
120126,120126,D,Junín,Huancayo,Pucara,301021,D,MD Pucara,"MD Pucara, Huancayo, Junín"
120127,120127,D,Junín,Huancayo,Quichuay,301022,D,MD Quichuay,"MD Quichuay, Huancayo, Junín"
120128,120128,D,Junín,Huancayo,Quilcas,301023,D,MD Quilcas,"MD Quilcas, Huancayo, Junín"
120129,120129,D,Junín,Huancayo,San Agustín,301024,D,MD San Agustín,"MD San Agustín, Huancayo, Junín"
120130,120130,D,Junín,Huancayo,San Jerónimo de Tunan,301025,D,MD San Jerónimo de Tunan,"MD San Jerónimo de Tunan, Huancayo, Junín"
120132,120132,D,Junín,Huancayo,Saño,301026,D,MD Saño,"MD Saño, Huancayo, Junín"
120133,120133,D,Junín,Huancayo,Sapallanga,301027,D,MD Sapallanga,"MD Sapallanga, Huancayo, Junín"
120134,120134,D,Junín,Huancayo,Sicaya,301028,D,MD Sicaya,"MD Sicaya, Huancayo, Junín"
120135,120135,D,Junín,Huancayo,Santo Domingo de Acobamba,301029,D,MD Santo Domingo de Acobamba,"MD Santo Domingo de Acobamba, Huancayo, Junín"
120136,120136,D,Junín,Huancayo,Viques,301030,D,MD Viques,"MD Viques, Huancayo, Junín"
120200,120200,P,Junín,Concepción,Concepción,301031,P,MP Concepción,"MP Concepción, Junín"
120201,120201,D,Junín,Concepción,Concepción,,,,
120202,120202,D,Junín,Concepción,Aco,301032,D,MD Aco,"MD Aco, Concepción, Junín"
120203,120203,D,Junín,Concepción,Andamarca,301033,D,MD Andamarca,"MD Andamarca, Concepción, Junín"
120204,120204,D,Junín,Concepción,Chambara,301034,D,MD Chambara,"MD Chambara, Concepción, Junín"
120205,120205,D,Junín,Concepción,Cochas,301035,D,MD Cochas,"MD Cochas, Concepción, Junín"
120206,120206,D,Junín,Concepción,Comas,301036,D,MD Comas,"MD Comas, Concepción, Junín"
120207,120207,D,Junín,Concepción,Heroínas Toledo,301037,D,MD Heroínas Toledo,"MD Heroínas Toledo, Concepción, Junín"
120208,120208,D,Junín,Concepción,Manzanares,301038,D,MD Manzanares,"MD Manzanares, Concepción, Junín"
120209,120209,D,Junín,Concepción,Mariscal Castilla,301039,D,MD Mariscal Castilla,"MD Mariscal Castilla, Concepción, Junín"
120210,120210,D,Junín,Concepción,Matahuasi,301040,D,MD Matahuasi,"MD Matahuasi, Concepción, Junín"
120211,120211,D,Junín,Concepción,Mito,301041,D,MD Mito,"MD Mito, Concepción, Junín"
120212,120212,D,Junín,Concepción,Nueve de Julio,301042,D,MD Nueve de Julio,"MD Nueve de Julio, Concepción, Junín"
120213,120213,D,Junín,Concepción,Orcotuna,301043,D,MD Orcotuna,"MD Orcotuna, Concepción, Junín"
120214,120214,D,Junín,Concepción,San José de Quero,301044,D,MD San José de Quero,"MD San José de Quero, Concepción, Junín"
120215,120215,D,Junín,Concepción,Santa Rosa de Ocopa,301045,D,MD Santa Rosa de Ocopa,"MD Santa Rosa de Ocopa, Concepción, Junín"
120300,120300,P,Junín,Chanchamayo,Chanchamayo,301046,P,MP Chanchamayo,"MP Chanchamayo, Junín"
120301,120301,D,Junín,Chanchamayo,Chanchamayo,,,,
120302,120302,D,Junín,Chanchamayo,Perene,301047,D,MD Perene,"MD Perene, Chanchamayo, Junín"
120303,120303,D,Junín,Chanchamayo,Pichanaqui,301048,D,MD Pichanaqui,"MD Pichanaqui, Chanchamayo, Junín"
120304,120304,D,Junín,Chanchamayo,San Luis de Shuaro,301049,D,MD San Luis de Shuaro,"MD San Luis de Shuaro, Chanchamayo, Junín"
120305,120305,D,Junín,Chanchamayo,San Ramón,301050,D,MD San Ramón,"MD San Ramón, Chanchamayo, Junín"
120306,120306,D,Junín,Chanchamayo,Vitoc,301051,D,MD Vitoc,"MD Vitoc, Chanchamayo, Junín"
120400,120400,P,Junín,Jauja,Jauja,301052,P,MP Jauja,"MP Jauja, Junín"
120401,120401,D,Junín,Jauja,Jauja,,,,
120402,120402,D,Junín,Jauja,Acolla,301053,D,MD Acolla,"MD Acolla, Jauja, Junín"
120403,120403,D,Junín,Jauja,Apata,301054,D,MD Apata,"MD Apata, Jauja, Junín"
120404,120404,D,Junín,Jauja,Ataura,301055,D,MD Ataura,"MD Ataura, Jauja, Junín"
120405,120405,D,Junín,Jauja,Canchayllo,301056,D,MD Canchayllo,"MD Canchayllo, Jauja, Junín"
120406,120406,D,Junín,Jauja,Curicaca,301057,D,MD Curicaca,"MD Curicaca, Jauja, Junín"
120407,120407,D,Junín,Jauja,El Mantaro,301058,D,MD El Mantaro,"MD El Mantaro, Jauja, Junín"
120408,120408,D,Junín,Jauja,Huamali,301059,D,MD Huamali,"MD Huamali, Jauja, Junín"
120409,120409,D,Junín,Jauja,Huaripampa,301060,D,MD Huaripampa,"MD Huaripampa, Jauja, Junín"
120410,120410,D,Junín,Jauja,Huertas,301061,D,MD Huertas,"MD Huertas, Jauja, Junín"
120411,120411,D,Junín,Jauja,Janjaillo,301062,D,MD Janjaillo,"MD Janjaillo, Jauja, Junín"
120412,120412,D,Junín,Jauja,Julcán,301063,D,MD Julcán,"MD Julcán, Jauja, Junín"
120413,120413,D,Junín,Jauja,Leonor Ordoñez,301064,D,MD Leonor Ordoñez,"MD Leonor Ordoñez, Jauja, Junín"
120414,120414,D,Junín,Jauja,Llocllapampa,301065,D,MD Llocllapampa,"MD Llocllapampa, Jauja, Junín"
120415,120415,D,Junín,Jauja,Marco,301066,D,MD Marco,"MD Marco, Jauja, Junín"
120416,120416,D,Junín,Jauja,Masma,301067,D,MD Masma,"MD Masma, Jauja, Junín"
120417,120417,D,Junín,Jauja,Masma Chicche,301068,D,MD Masma Chicche,"MD Masma Chicche, Jauja, Junín"
120418,120418,D,Junín,Jauja,Molinos,301069,D,MD Molinos,"MD Molinos, Jauja, Junín"
120419,120419,D,Junín,Jauja,Monobamba,301070,D,MD Monobamba,"MD Monobamba, Jauja, Junín"
120420,120420,D,Junín,Jauja,Muqui,301071,D,MD Muqui,"MD Muqui, Jauja, Junín"
120421,120421,D,Junín,Jauja,Muquiyauyo,301072,D,MD Muquiyauyo,"MD Muquiyauyo, Jauja, Junín"
120422,120422,D,Junín,Jauja,Paca,301073,D,MD Paca,"MD Paca, Jauja, Junín"
120423,120423,D,Junín,Jauja,Paccha,301074,D,MD Paccha,"MD Paccha, Jauja, Junín"
120424,120424,D,Junín,Jauja,Pancan,301075,D,MD Pancan,"MD Pancan, Jauja, Junín"
120425,120425,D,Junín,Jauja,Parco,301076,D,MD Parco,"MD Parco, Jauja, Junín"
120426,120426,D,Junín,Jauja,Pomacancha,301077,D,MD Pomacancha,"MD Pomacancha, Jauja, Junín"
120427,120427,D,Junín,Jauja,Ricran,301078,D,MD Ricran,"MD Ricran, Jauja, Junín"
120428,120428,D,Junín,Jauja,San Lorenzo,301079,D,MD San Lorenzo,"MD San Lorenzo, Jauja, Junín"
120429,120429,D,Junín,Jauja,San Pedro de Chunan,301080,D,MD San Pedro de Chunan,"MD San Pedro de Chunan, Jauja, Junín"
120430,120430,D,Junín,Jauja,Sausa,301081,D,MD Sausa,"MD Sausa, Jauja, Junín"
120431,120431,D,Junín,Jauja,Sincos,301082,D,MD Sincos,"MD Sincos, Jauja, Junín"
120432,120432,D,Junín,Jauja,Tunan Marca,301083,D,MD Tunan Marca,"MD Tunan Marca, Jauja, Junín"
120433,120433,D,Junín,Jauja,Yauli,301084,D,MD Yauli,"MD Yauli, Jauja, Junín"
120434,120434,D,Junín,Jauja,Yauyos,301085,D,MD Yauyos,"MD Yauyos, Jauja, Junín"
120500,120500,P,Junín,Junín,Junín,301086,P,MP Junín,"MP Junín, Junín"
120501,120501,D,Junín,Junín,Junín,,,,
120502,120502,D,Junín,Junín,Carhuamayo,301087,D,MD Carhuamayo,"MD Carhuamayo, Junín, Junín"
120503,120503,D,Junín,Junín,Ondores,301088,D,MD Ondores,"MD Ondores, Junín, Junín"
120504,120504,D,Junín,Junín,Ulcumayo,301089,D,MD Ulcumayo,"MD Ulcumayo, Junín, Junín"
120600,120600,P,Junín,Satipo,Satipo,301090,P,MP Satipo,"MP Satipo, Junín"
120601,120601,D,Junín,Satipo,Satipo,,,,
120602,120602,D,Junín,Satipo,Coviriali,301091,D,MD Coviriali,"MD Coviriali, Satipo, Junín"
120603,120603,D,Junín,Satipo,Llaylla,301092,D,MD Llaylla,"MD Llaylla, Satipo, Junín"
120604,120604,D,Junín,Satipo,Mazamari,301093,D,MD Mazamari,"MD Mazamari, Satipo, Junín"
120605,120605,D,Junín,Satipo,Pampa Hermosa,301094,D,MD Pampa Hermosa,"MD Pampa Hermosa, Satipo, Junín"
120606,120606,D,Junín,Satipo,Pangoa,301095,D,MD Pangoa,"MD Pangoa, Satipo, Junín"
120607,120607,D,Junín,Satipo,Río Negro,301096,D,MD Río Negro,"MD Río Negro, Satipo, Junín"
120608,120608,D,Junín,Satipo,Río Tambo,301097,D,MD Río Tambo,"MD Río Tambo, Satipo, Junín"
120609,120609,D,Junín,Satipo,Vizcatan del Ene,301868,D,MD Vizcatan del Ene,"MD Vizcatan del Ene, Satipo, Junín"
120700,120700,P,Junín,Tarma,Tarma,301098,P,MP Tarma,"MP Tarma, Junín"
120701,120701,D,Junín,Tarma,Tarma,,,,
120702,120702,D,Junín,Tarma,Acobamba,301099,D,MD Acobamba,"MD Acobamba, Tarma, Junín"
120703,120703,D,Junín,Tarma,Huaricolca,301100,D,MD Huaricolca,"MD Huaricolca, Tarma, Junín"
120704,120704,D,Junín,Tarma,Huasahuasi,301101,D,MD Huasahuasi,"MD Huasahuasi, Tarma, Junín"
120705,120705,D,Junín,Tarma,La Unión,301102,D,MD La Unión,"MD La Unión, Tarma, Junín"
120706,120706,D,Junín,Tarma,Palca,301103,D,MD Palca,"MD Palca, Tarma, Junín"
120707,120707,D,Junín,Tarma,Palcamayo,301104,D,MD Palcamayo,"MD Palcamayo, Tarma, Junín"
120708,120708,D,Junín,Tarma,San Pedro de Cajas,301105,D,MD San Pedro de Cajas,"MD San Pedro de Cajas, Tarma, Junín"
120709,120709,D,Junín,Tarma,Tapo,301106,D,MD Tapo,"MD Tapo, Tarma, Junín"
120800,120800,P,Junín,Yauli,Yauli,301108,P,MP Yauli,"MP Yauli, Junín"
120801,120801,D,Junín,Yauli,La Oroya,,,,
120802,120802,D,Junín,Yauli,Chacapalpa,301109,D,MD Chacapalpa,"MD Chacapalpa, Yauli, Junín"
120803,120803,D,Junín,Yauli,Huay-Huay,301110,D,MD Huay-Huay,"MD Huay-Huay, Yauli, Junín"
120804,120804,D,Junín,Yauli,Marcapomacocha,301111,D,MD Marcapomacocha,"MD Marcapomacocha, Yauli, Junín"
120805,120805,D,Junín,Yauli,Morococha,301112,D,MD Morococha,"MD Morococha, Yauli, Junín"
120806,120806,D,Junín,Yauli,Paccha,301113,D,MD Paccha,"MD Paccha, Yauli, Junín"
120807,120807,D,Junín,Yauli,Santa Bárbara de Carhuacayan,301114,D,MD Santa Bárbara de Carhuacayan,"MD Santa Bárbara de Carhuacayan, Yauli, Junín"
120808,120808,D,Junín,Yauli,Santa Rosa de Sacco,301115,D,MD Santa Rosa de Sacco,"MD Santa Rosa de Sacco, Yauli, Junín"
120809,120809,D,Junín,Yauli,Suitucancha,301116,D,MD Suitucancha,"MD Suitucancha, Yauli, Junín"
120810,120810,D,Junín,Yauli,Yauli,301117,D,MD Yauli,"MD Yauli, Yauli, Junín"
120900,120900,P,Junín,Chupaca,Chupaca,301118,P,MP Chupaca,"MP Chupaca, Junín"
120901,120901,D,Junín,Chupaca,Chupaca,,,,
120902,120902,D,Junín,Chupaca,Ahuac,301119,D,MD Ahuac,"MD Ahuac, Chupaca, Junín"
120903,120903,D,Junín,Chupaca,Chongos Bajo,301120,D,MD Chongos Bajo,"MD Chongos Bajo, Chupaca, Junín"
120904,120904,D,Junín,Chupaca,Huachac,301121,D,MD Huachac,"MD Huachac, Chupaca, Junín"
120905,120905,D,Junín,Chupaca,Huamancaca Chico,301122,D,MD Huamancaca Chico,"MD Huamancaca Chico, Chupaca, Junín"
120906,120906,D,Junín,Chupaca,San Juan de Iscos,301123,D,MD San Juan de Iscos,"MD San Juan de Iscos, Chupaca, Junín"
120907,120907,D,Junín,Chupaca,San Juan de Jarpa,301124,D,MD San Juan de Jarpa,"MD San Juan de Jarpa, Chupaca, Junín"
120908,120908,D,Junín,Chupaca,Tres de Diciembre,301125,D,MD Tres de Diciembre,"MD Tres de Diciembre, Chupaca, Junín"
