fecha,division,ipc,inflacion
2013-04-01,Arequipa,76.08456001556318,0.03156321434851406
2013-05-01,Arequipa,76.24019194604759,0.034491860976682664
2013-06-01,Arequipa,76.5125478243953,0.03937632135306557
2013-07-01,Arequipa,77.01186693469944,0.042120042120042056
2013-08-01,Arequipa,77.45282407107192,0.04123441722604837
2013-09-01,Arequipa,77.79002658712145,0.040687082501951854
2013-10-01,Arequipa,77.84190389728293,0.041833015101545135
2013-11-01,Arequipa,78.15316775825173,0.04536386503599599
2013-12-01,Arequipa,78.58115556708385,0.04990469589325941
2014-01-01,Arequipa,78.57467090331366,0.046644208344130744
2014-02-01,Arequipa,78.82757279035081,0.045767377838954015
2014-03-01,Arequipa,79.3463458919655,0.04384917249616116
2014-04-01,Arequipa,79.70300239932558,0.0475581692661724
2014-05-01,Arequipa,79.96887361390311,0.04890703410734032
2014-06-01,Arequipa,80.29959146618248,0.04949571997626934
2014-07-01,Arequipa,80.49413137928798,0.045217244863590356
2014-08-01,Arequipa,80.54600868944945,0.03993636972538517
2014-09-01,Arequipa,80.76648725763569,0.03826275425141734
2014-10-01,Arequipa,81.14259775630633,0.04240253248917014
2014-11-01,Arequipa,81.06478179106414,0.037255227348158115
2014-12-01,Arequipa,81.10368977368523,0.03210100676679306
2015-01-01,Arequipa,81.4279229621944,0.03631261863497559
2015-02-01,Arequipa,81.6289475390701,0.03553800592300105
2015-03-01,Arequipa,82.1347513131444,0.03514220333442286
2015-04-01,Arequipa,82.4135918552623,0.034008624196566695
2015-05-01,Arequipa,82.40062252772194,0.03040869283165759
2015-06-01,Arequipa,82.43304584657285,0.026568682871678906
2015-07-01,Arequipa,82.7702483626224,0.02827680657375331
2015-08-01,Arequipa,83.25659814538615,0.033652684969003976
2015-09-01,Arequipa,83.26956747292652,0.030991569650742568
2015-10-01,Arequipa,83.34738343816873,0.027171741388955617
2015-11-01,Arequipa,83.79482523831139,0.03367730581553463
2015-12-01,Arequipa,84.09960443551002,0.03693931398416894
2016-01-01,Arequipa,84.44329161532974,0.03703113801067137
2016-02-01,Arequipa,84.52759224434212,0.03551000953288841
2016-03-01,Arequipa,84.68322417482653,0.031027948839412733
2016-04-01,Arequipa,84.72861682121781,0.028090329687622928
2016-05-01,Arequipa,84.76752480383891,0.02872432517510015
2016-06-01,Arequipa,84.88424875170222,0.029735682819383102
2016-07-01,Arequipa,85.2084819402114,0.029457850203697955
2016-08-01,Arequipa,85.46138382724855,0.026481813225329276
2016-09-01,Arequipa,85.53271512872057,0.027178568647301615
2016-10-01,Arequipa,85.7985863432981,0.029409476386835776
2016-11-01,Arequipa,86.04500356656507,0.026853428261879086
2016-12-01,Arequipa,86.75183191751508,0.031536741460405526
2017-01-01,Arequipa,86.9787951494715,0.030026109660574507
2017-02-01,Arequipa,87.51053757862654,0.03528960490985811
2017-03-01,Arequipa,88.0357953440114,0.03958955509610229
2017-04-01,Arequipa,88.6258997470981,0.045997244757385536
2017-05-01,Arequipa,88.18494261072564,0.04031517747858038
2017-06-01,Arequipa,87.93204072368846,0.0359052711993888
2017-07-01,Arequipa,88.37948252383113,0.03721461187214592
2017-08-01,Arequipa,88.85934764282472,0.039760224599741933
2017-09-01,Arequipa,89.222488813955,0.043138741470811315
2017-10-01,Arequipa,89.00201024576874,0.03733655808328917
2017-11-01,Arequipa,88.96310226314765,0.033913633280578726
2017-12-01,Arequipa,89.07334154724079,0.026760352818059552
2018-01-01,Arequipa,89.09279553855131,0.024304778945798855
2018-02-01,Arequipa,89.48187536476235,0.022526861800667097
2018-03-01,Arequipa,89.78665456196097,0.01988803771361236
2018-04-01,Arequipa,89.83204720835224,0.013609424160386352
2018-05-01,Arequipa,89.82556254458206,0.018604309140377806
2018-06-01,Arequipa,90.34433564619674,0.027433628318584313
2018-07-01,Arequipa,90.97334803190454,0.029349181891554776
2018-08-01,Arequipa,91.21328059140133,0.026490549514704753
2018-09-01,Arequipa,91.24570391025225,0.022676066574605525
2018-10-01,Arequipa,91.29109655664354,0.025719489981785193
2018-11-01,Arequipa,91.40782050450684,0.027480137036227203
2018-12-01,Arequipa,91.58290642630178,0.028174140943505677
2019-01-01,Arequipa,91.6153297451527,0.0283135599388602
2019-02-01,Arequipa,91.8163543220284,0.026088847017899708
2019-03-01,Arequipa,92.42591271642566,0.02939477105301158
2019-04-01,Arequipa,92.47130536281692,0.029379917707355707
2019-05-01,Arequipa,92.38700473380455,0.02851573779959571
2019-06-01,Arequipa,92.42591271642566,0.02304048234280809
2019-07-01,Arequipa,92.88632384410869,0.021027870838976614
2019-08-01,Arequipa,93.45048959211465,0.02452722877861513
2019-09-01,Arequipa,93.43103560080411,0.023949968019330692
2019-10-01,Arequipa,93.75526878931328,0.026992470521380874
2019-11-01,Arequipa,93.65151416899032,0.024545970488081492
2019-12-01,Arequipa,93.52182089358666,0.02117113927635783
2020-01-01,Arequipa,93.35970429933207,0.01904020385050953
2020-02-01,Arequipa,93.46345891965501,0.01793911999434994
2020-03-01,Arequipa,94.04707865897153,0.017540166982389582
2020-04-01,Arequipa,94.38428117502107,0.02068723702664821
2020-05-01,Arequipa,93.81363076324492,0.015441847406471476
2020-06-01,Arequipa,93.74878412554308,0.014312776257629833
2020-07-01,Arequipa,96.00544711756696,0.03358000558503216
2020-08-01,Arequipa,98.42422670384539,0.05322323225313985
2020-09-01,Arequipa,98.59282796187017,0.05524708495280373
2020-10-01,Arequipa,95.97950846248621,0.023723889887951044
2020-11-01,Arequipa,93.76175345308346,0.0011771222822325456
2020-12-01,Arequipa,93.7033914791518,0.001941478297046162
2021-01-01,Arequipa,94.06004798651189,0.007501562825588781
2021-02-01,Arequipa,94.46858180403346,0.010754180253937484
2021-03-01,Arequipa,95.05868620712016,0.010756395228573412
2021-04-01,Arequipa,95.35698074054861,0.010305736860185544
2021-05-01,Arequipa,95.38291939562933,0.016727725167622998
2021-06-01,Arequipa,96.10920173788989,0.025178114408245245
2021-07-01,Arequipa,96.99760067440504,0.010334346504559333
2021-08-01,Arequipa,97.67200570650412,-0.007642640664118905
2021-09-01,Arequipa,98.12593217041695,-0.0047355958958170685
2021-10-01,Arequipa,98.64470527203164,0.0277683940274307
2021-11-01,Arequipa,99.21535568380779,0.05816446503907602
2021-12-01,Arequipa,100,0.06719723183391002
2022-01-01,Arequipa,100.36207120160819,0.06699999999999995
2022-02-01,Arequipa,100.70350820309967,0.06600000000000006
2022-03-01,Arequipa,102.01698203748136,0.07319999999999993
2022-04-01,Arequipa,103.1285746709033,0.0814999999999999
2022-05-01,Arequipa,104.20583943972504,0.09250000000000003
2022-06-01,Arequipa,105.28763050385837,0.09549999999999992
2022-07-01,Arequipa,106.5906633811037,0.09889999999999999
